Order,Family,Genus,Current_Identification,Mass,FL_Breast,DL_Breast,PL_Breast,PDL_Breast,PPL_Breast,AD_Breast,AP_Breast,AT_Breast,PAD_Breast,PAP_Breast,FL_Back,DL_Back,PL_Back,PDL_Back,PPL_Back,AD_Back,AP_Back,AT_Back,PAD_Back,PAP_Back,FL_Head,DL_Head,PL_Head,PDL_Head,PPL_Head,AD_Head,AP_Head,AT_Head,PAD_Head,PAP_Head,Country/Continent/Ocean,State/Province,Precise_Location,Station,Longitude,Latitude,Temperature,Rainfall,Museum,Notes,Feather
Passeriformes,Turdidae,Entomodestes,Entomodestes coracinus,58,67.225,33.603,33.622,0.499858684,0.500141316,1464.911,1040.789,2505.7,0.58463144,0.41536856,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA06,-76.09375,5.2446944,18.1,2780,Icesi,,"Breast, back and head"
Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla fulviventris,10,46.925,20.685,26.24,0.440809803,0.559190197,767.755,788.954,1556.709,0.493191085,0.506808915,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,"Breast, back and head"
Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla fulviventris,10,53.536,22.298,31.238,0.416504782,0.583495218,861.056,852.319,1713.375,0.502549646,0.497450354,31.071,16.01,15.061,0.515271475,0.484728525,256.443,216.884,473.327,0.541788235,0.458211765,14.083,2.249,11.834,0.159696087,0.840303913,22.392,72.056,94.448,0.237082839,0.762917161,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.541271,21.9,1917,Icesi,,"Breast, back and head"
Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla fulviventris,10,52.318,25.004,27.314,0.477923468,0.522076532,942.665,697.779,1640.444,0.574640158,0.425359842,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,"Breast, back and head"
Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla fulviventris,10,20.037,8.291,11.746,0.413784499,0.586215501,137.078,145.594,282.672,0.484936605,0.515063395,26.239,13.085,13.154,0.498685163,0.501314837,294.914,157.794,452.708,0.651444198,0.348555802,14.711,0,14.711,0,1,0,121.414,121.414,0,1,Colombia,,,,-75.3441667,9.5895278,25.9,1378,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla fulviventris,10,24.552,11.607,12.945,0.472751711,0.527248289,265.159,170.897,436.056,0.608084741,0.391915259,34.388,16.83,17.558,0.489414912,0.510585088,478.619,249.742,728.361,0.65711783,0.34288217,14.055,3.122,10.933,0.222127357,0.777872643,23.185,88.119,111.304,0.208303385,0.791696615,Colombia,,,,-75.3441667,9.5895278,25.9,1378,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla haematonota,8,32.713,13.19,19.523,0.403203619,0.596796381,368.332,291.812,660.144,0.557957052,0.442042948,29.057,15.59,13.467,0.536531645,0.463468355,522.837,153.253,676.09,0.773324557,0.226675443,20.046,4.581,15.465,0.228524394,0.771475606,154.976,164.346,319.322,0.485328289,0.514671711,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Eriocnemis,Eriocnemis vestita,5,36.822,16.172,20.65,0.43919396,0.56080604,444.594,392.676,837.27,0.531004336,0.468995664,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA16,-76.11355556,5.2561944,18,2837,Icesi,,"Breast, back and head"
Piciformes,Capitonidae,Eubucco,Eubucco bourcierii,39,43.592,19.449,24.143,0.446159846,0.553840154,942.8,444.344,1387.144,0.679669883,0.320330117,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Piciformes,Capitonidae,Eubucco,Eubucco bourcierii,39,57.479,24.001,33.478,0.417561196,0.582438804,1581.433,881.469,2462.902,0.642101472,0.357898528,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Piciformes,Capitonidae,Eubucco,Eubucco bourcierii,39,50.902,21.062,29.84,0.41377549,0.58622451,1331.094,909.888,2240.982,0.593977997,0.406022003,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Piciformes,Capitonidae,Eubucco,Eubucco bourcierii,39,48.43,20.471,27.959,0.422692546,0.577307454,967.357,574.106,1541.463,0.627557716,0.372442284,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Piciformes,Capitonidae,Eubucco,Eubucco bourcierii,39,22.327,10.636,11.691,0.476373897,0.523626103,217.418,160.686,378.104,0.575021687,0.424978313,37.506,19.709,17.797,0.525489255,0.474510745,459.406,335.563,794.969,0.577891717,0.422108283,21.281,8.704,12.577,0.409003336,0.590996664,206.947,146.69,353.637,0.585196119,0.414803881,Colombia,,,,-76.5887222,3.5691111,18.9,1570,IAvH,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,38.056,17.515,20.541,0.4602428,0.5397572,498.597,486.969,985.566,0.505899148,0.494100852,33.222,18.482,14.74,0.556318102,0.443681898,364.526,139.971,504.497,0.722553355,0.277446645,13.868,4.506,9.362,0.324920681,0.675079319,38.63,68.434,107.064,0.360812224,0.639187776,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.8907,3.55071,22.4,1965,Icesi,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,46.282,21.115,25.167,0.456224882,0.543775118,553.677,591.384,1145.061,0.483534938,0.516465062,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA01,-76.080167,5.2231944,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,43.593,23.534,20.059,0.539857317,0.460142683,693.05,311.515,1004.565,0.689900604,0.310099396,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,58.59,27.889,30.701,0.476002731,0.523997269,747.992,834.745,1582.737,0.472593994,0.527406006,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,66.938,32.816,34.122,0.490244704,0.509755296,1607.72,920.961,2528.681,0.635793918,0.364206082,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,19.2,8.653,10.547,0.450677083,0.549322917,88.535,101.961,190.496,0.464760415,0.535239585,29.733,17.675,12.058,0.594457337,0.405542663,342.538,161.756,504.294,0.679242664,0.320757336,16.542,6.934,9.608,0.419175432,0.580824568,99.482,73.107,172.589,0.576409852,0.423590148,Colombia,,,,-72.245,7.1227778,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,37.325,17.04,20.285,0.456530476,0.543469524,293.178,304.9,598.078,0.490200275,0.509799725,29.043,8.361,20.682,0.287883483,0.712116517,120.692,271.171,391.863,0.307995396,0.692004604,18.883,6.722,12.161,0.355981571,0.644018429,122.664,94.148,216.812,0.565762043,0.434237957,Colombia,,,,-73.4264722,4.52375,21.8,5015,IAvH,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia xanthogaster,13,29.212,12.72,16.492,0.435437491,0.564562509,216.181,226.903,443.084,0.487900714,0.512099286,29.733,15.223,14.51,0.511990045,0.488009955,383.138,216.664,599.802,0.638774129,0.361225871,19.878,6.773,13.105,0.340728444,0.659271556,90.674,146.864,237.538,0.381724187,0.618275813,Colombia,,,,-73.4264722,4.52375,21.8,5015,IAvH,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia laniirostris,14,29.631,13.8,15.831,0.46572846,0.53427154,175.722,301.303,477.025,0.36837063,0.63162937,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-73.4264722,4.52375,21.8,5015,IAvH,,"Breast, back and head"
Passeriformes,Fringillidae,Euphonia,Euphonia laniirostris,14,29.125,15.113,14.012,0.518901288,0.481098712,227.887,212.266,440.153,0.517744966,0.482255034,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-73.4264722,4.52375,21.8,5015,IAvH,,"Breast, back and head"
Psittaciformes,Psittacidae,Eupsittula,Eupsittula pertinax,77,27.473,9.455,18.018,0.344156081,0.655843919,258.48,321.994,580.474,0.445291262,0.554708738,31.646,9.937,21.709,0.31400493,0.68599507,174.527,411.957,586.484,0.297581861,0.702418139,30.046,9.313,20.733,0.309958064,0.690041936,225.402,347.578,572.98,0.393385458,0.606614542,Colombia,,,,-74.9111111,9.0436111,27.9,1590,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,54.403,24.664,29.739,0.453357352,0.546642648,1069.555,411.698,1481.253,0.722060985,0.277939015,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA03,-76.07927778,5.2199722,19.1,2636,Icesi,,"Breast, back and head"
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,59.271,18.051,41.22,0.304550286,0.695449714,943.912,1055.18,1999.092,0.472170365,0.527829635,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA10,-76.10494444,5.2491389,18.1,2780,Icesi,,"Breast, back and head"
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,44.346,21.925,22.421,0.494407613,0.505592387,812.045,475.136,1287.181,0.630870872,0.369129128,14.282,4.106,10.176,0.287494749,0.712505251,78.197,79.891,158.088,0.494642225,0.505357775,14.309,3.885,10.424,0.271507443,0.728492557,63.13,76.401,139.531,0.45244426,0.54755574,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.89481,3.60076,24.4,2626,Icesi,ICZA0190,
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,30.32,10.59,19.73,0.349274406,0.650725594,111.634,318.844,430.478,0.25932568,0.74067432,24.089,10.742,13.347,0.445929677,0.554070323,171.08,179.69,350.77,0.487727001,0.512272999,11.288,0,11.288,0,1,0,62.916,62.916,0,1,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.541271,21.9,1917,Icesi,ICZA0254,
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,30.335,14.751,15.584,0.486269985,0.513730015,729.047,187.058,916.105,0.795811615,0.204188385,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,37.088,7.949,29.139,0.214328085,0.785671915,377.53,537.487,915.017,0.412593427,0.587406573,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Apodiformes,Trochilidae,Eutoxeres,Eutoxeres aquila,11,51.661,24.126,27.535,0.467006059,0.532993941,1392.83,328.688,1721.518,0.809070832,0.190929168,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Apodiformes,Trochilidae,Florisuga,Florisuga mellivora,7,57.406,23.79,33.616,0.414416612,0.585583388,895.514,1032.47,1927.984,0.46448207,0.53551793,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM03,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Apodiformes,Trochilidae,Florisuga,Florisuga mellivora,7,39.5,19.055,20.445,0.482405063,0.517594937,552.693,437.9,990.593,0.557941556,0.442058444,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM03,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Formicariidae,Formicarius,Formicarius rufipectus,74,76.757,35.396,41.361,0.461143609,0.538856391,1117.271,1039.395,2156.666,0.51805472,0.48194528,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA01,-76.080167,5.2231944,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Formicariidae,Formicarius,Formicarius rufipectus,74,74.536,34.965,39.571,0.469102179,0.530897821,1470.386,918.994,2389.38,0.615383907,0.384616093,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA01,-76.080167,5.2231944,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Formicariidae,Formicarius,Formicarius analis,60,36.167,19.326,16.841,0.534354522,0.465645478,389.986,264.997,654.983,0.595413927,0.404586073,35.332,21.205,14.127,0.600164157,0.399835843,526.158,217.205,743.363,0.707807626,0.292192374,23.856,8.824,15.032,0.369885983,0.630114017,155.276,159.009,314.285,0.494061123,0.505938877,Colombia,,,,-72.245,7.1227778,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Formicariidae,Formicarius,Formicarius analis,60,37.349,19.292,18.057,0.516533241,0.483466759,532.258,200.643,732.901,0.726234512,0.273765488,33.385,19.083,14.302,0.571604014,0.428395986,373.204,191.602,564.806,0.660764935,0.339235065,27.021,8.494,18.527,0.3143481,0.6856519,207.346,221.819,429.165,0.483138187,0.516861813,Colombia,,,,-72.2486111,7.1127778,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Formicariidae,Formicarius,Formicarius colma,46,28.803,12.494,16.309,0.43377426,0.56622574,299.713,231.02,530.733,0.564715215,0.435284785,33.455,20.301,13.154,0.606815125,0.393184875,444.365,172.061,616.426,0.720873227,0.279126773,21.423,6.669,14.754,0.311300938,0.688699062,54.298,175.123,229.421,0.236674062,0.763325938,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Formicivora,Formicivora grisea,10,35.577,14.989,20.588,0.421311521,0.578688479,258.846,356.341,615.187,0.420759867,0.579240133,43.272,17.084,26.188,0.394804955,0.605195045,647.264,484.51,1131.774,0.571902164,0.428097836,11.558,1.496,10.062,0.129434158,0.870565842,20.776,58.288,79.064,0.262774461,0.737225539,Colombia,Colombia,,,-75.25124,3.17081,27.5,1333,UniAndes,,"Breast, back and head"
Passeriformes,Thamnophilidae,Formicivora,Formicivora grisea,10,27.209,11.259,15.95,0.413796905,0.586203095,225.418,277.108,502.526,0.448569825,0.551430175,46.472,27.255,19.217,0.586482183,0.413517817,942.29,383.169,1325.459,0.710915992,0.289084008,20.004,6.028,13.976,0.301339732,0.698660268,161.232,151.537,312.769,0.515498659,0.484501341,Colombia,,,,-68.0911111,4.5322222,27.8,2945,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Formicivora,Formicivora grisea,10,26.5,11.99,14.51,0.45245283,0.54754717,353.984,216.181,570.165,0.620844843,0.379155157,37.298,21.328,15.97,0.571826908,0.428173092,532.874,294.885,827.759,0.643755006,0.356244994,22.797,7.713,15.084,0.338333991,0.661666009,126.68,159.044,285.724,0.443364926,0.556635074,Colombia,,,,-68.0911111,4.5322222,27.8,2945,IAvH,,"Breast, back and head"
Psittaciformes,Psittacidae,Forpus,Forpus conspicillatus,24,29.629,12.652,16.977,0.427014074,0.572985926,313.264,285.244,598.508,0.523408208,0.476591792,35.403,16.128,19.275,0.455554614,0.544445386,408.416,347.423,755.839,0.540347878,0.459652122,24.061,7.685,16.376,0.319396534,0.680603466,113.198,231.839,345.037,0.32807496,0.67192504,Colombia,,,,-73.5308333,5.6394444,16.2,1060,IAvH,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula albirostris,22,27.194,12.441,14.753,0.457490623,0.542509377,184.343,243.38,427.723,0.430986877,0.569013123,42.487,24.892,17.595,0.585873326,0.414126674,657.259,430.883,1088.142,0.604019512,0.395980488,25.531,9.52,16.011,0.372880028,0.627119972,143.774,203.335,347.109,0.414204184,0.585795816,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,61.35,25.148,36.202,0.40991035,0.59008965,971.834,1024.806,1996.64,0.486734714,0.513265286,43.651,22.782,20.869,0.521912442,0.478087558,599.904,469.127,1069.031,0.56116614,0.43883386,20.275,9.445,10.83,0.465844636,0.534155364,138.305,96.727,235.032,0.588451785,0.411548215,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.8777778,3.5747222,22.4,1965,Icesi,back with asymetric downy,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,28.869,11.93,16.939,0.413246042,0.586753958,207.786,207.208,414.994,0.500696396,0.499303604,23.706,11.333,12.373,0.478064625,0.521935375,202.972,88.953,291.925,0.695288173,0.304711827,18.301,8.409,9.892,0.459483088,0.540516912,88.757,56.306,145.063,0.611851402,0.388148598,Colombia,Colombia,,,-74.26435,6.30707,25.3,2826,UniAndes,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,29.509,11.225,18.284,0.380392423,0.619607577,162.484,244.231,406.715,0.399503338,0.600496662,28.22,15,13.22,0.531537916,0.468462084,178.777,93.841,272.618,0.655778415,0.344221585,18.032,8.701,9.331,0.482531056,0.517468944,123.503,57.051,180.554,0.684022509,0.315977491,Colombia,Colombia,,,-74.65141,4.3512,25.3,2826,UniAndes,breast and back with asymetric downy,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,29.402,11.816,17.586,0.401877423,0.598122577,252.58,169.773,422.353,0.598030557,0.401969443,43.27,14.398,28.872,0.332747862,0.667252138,155.202,434.521,589.723,0.263177797,0.736822203,18.598,4.292,14.306,0.230777503,0.769222497,52.528,106.65,159.178,0.329995351,0.670004649,Colombia,Colombia,,,-74.26435,6.30707,27.5,1333,UniAndes,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,30.751,12.569,18.182,0.408734675,0.591265325,259.552,181.127,440.679,0.588982003,0.411017997,43.108,20.148,22.96,0.467384244,0.532615756,511.255,402.543,913.798,0.559483606,0.440516394,22.166,6.343,15.823,0.286158982,0.713841018,78.802,131.382,210.184,0.374919118,0.625080882,Colombia,Colombia,,,-77.58383,7.52371,27.5,1333,UniAndes,back with asymetric downy,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,27.517,12.139,15.378,0.441145474,0.558854526,92.324,167.61,259.934,0.355182469,0.644817531,39.615,20.309,19.306,0.512659346,0.487340654,431.578,213.964,645.542,0.668551388,0.331448612,,,,,,,,,,,Colombia,Colombia,,,-74.65141,4.3512,27.5,1380,UniAndes,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,43.1,17.138,25.962,0.397633411,0.602366589,436.08,410.444,846.524,0.515141922,0.484858078,38.114,13.807,24.307,0.362255339,0.637744661,453.488,359.74,813.228,0.557639432,0.442360568,32.952,11.279,21.673,0.342285749,0.657714251,313.165,276.447,589.612,0.531137426,0.468862574,Colombia,Colombia,,,-74.26435,6.30707,25.6,2545,UniAndes,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,27.682,12.358,15.324,0.446427281,0.553572719,238.187,188.282,426.469,0.558509528,0.441490472,35.543,13.54,22.003,0.380947022,0.619052978,306.578,178.711,485.289,0.631743147,0.368256853,24.887,10.15,14.737,0.407843452,0.592156548,143.423,109.913,253.336,0.566137462,0.433862538,Colombia,Colombia,,,-74.78178,5.66584,25.6,2545,UniAndes,back with asymetric downy,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,35.368,15.203,20.165,0.429851843,0.570148157,325.81,224.533,550.343,0.592012618,0.407987382,31.552,12.247,19.305,0.38815289,0.61184711,168.538,169.637,338.175,0.498375102,0.501624898,,,,,,,,,,,Colombia,Colombia,,,-74.84135,5.06656,25.3,2826,UniAndes,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,36.557,12.785,23.772,0.349727822,0.650272178,237.966,483.617,721.583,0.329783268,0.670216732,37.518,16.174,21.344,0.431099739,0.568900261,276.8,345.924,622.724,0.444498686,0.555501314,27.574,10.419,17.155,0.377855951,0.622144049,157.54,168.07,325.61,0.483830349,0.516169651,Colombia,Colombia,,,-74.82126,6.7758,27.5,1333,UniAndes,breast and back with asymetric downy,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,33.542,14.614,18.928,0.435692565,0.564307435,202.514,233.646,436.16,0.464311262,0.535688738,42.679,20.47,22.209,0.479626983,0.520373017,421.78,236.251,658.031,0.640972842,0.359027158,,,,,,,,,,,Colombia,Colombia,,,-73.5944444,-3.5083333,25.3,2826,UniAndes,breast with asymetric downy,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,33.804,15.781,18.023,0.466838244,0.533161756,311.719,331.875,643.594,0.48434106,0.51565894,34.985,17.519,17.466,0.500757467,0.499242533,486.565,233.933,720.498,0.675317628,0.324682372,27.751,15.502,12.249,0.558610501,0.441389499,302.127,130.827,432.954,0.697827021,0.302172979,Colombia,,,,-74.8378972,9.7377222,27.8,949,IAvH,,"Breast, back and head"
Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,24,39.384,14.858,24.526,0.377259801,0.622740199,308.316,459.004,767.32,0.401808893,0.598191107,42.045,20.806,21.239,0.494850755,0.505149245,653.969,387.257,1041.226,0.628075941,0.371924059,30.988,12.198,18.79,0.393636246,0.606363754,277.099,275.258,552.357,0.501666495,0.498333505,Colombia,,,,-75.3522222,9.5341667,26.4,1351,IAvH,,"Breast, back and head"
Columbiformes,Columbidae,Geotrygon ,Geotrygon montana,114,62.277,39.705,22.572,0.637554796,0.362445204,1119.163,561.591,1680.754,0.665869604,0.334130396,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,"Breast, back and head"
Columbiformes,Columbidae,Geotrygon ,Geotrygon montana,114,71.598,34.607,36.991,0.48335149,0.51664851,1045.653,965.668,2011.321,0.519883698,0.480116302,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,"Breast, back and head"
Columbiformes,Columbidae,Geotrygon ,Geotrygon montana,114,48.646,30.092,18.554,0.618591457,0.381408543,763.675,338.644,1102.319,0.692789474,0.307210526,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,
Columbiformes,Columbidae,Geotrygon ,Geotrygon montana,114,41.731,18.075,23.656,0.433131245,0.566868755,430.584,470.859,901.443,0.477660817,0.522339183,36.724,17.935,18.789,0.488372726,0.511627274,429.992,341.911,771.903,0.557054449,0.442945551,17.946,2.566,15.38,0.142984509,0.857015491,33.221,148.238,181.459,0.183077169,0.816922831,Colombia,,,,-68.0588889,4.5077778,27.8,2959,IAvH,,"Breast, back and head"
Columbiformes,Columbidae,Geotrygon ,Geotrygon montana,114,46.114,22.738,23.376,0.493082361,0.506917639,516.959,462.687,979.646,0.527699802,0.472300198,40.062,22.248,17.814,0.555339224,0.444660776,487.075,265.516,752.591,0.647197482,0.352802518,21.079,3.97,17.109,0.188339105,0.811660895,34.108,163.411,197.519,0.172682122,0.827317878,Colombia,,,,-67.8644444,4.6091667,27.7,3035,IAvH,,"Breast, back and head"
